  0.11427744E+01 -0.44111063E+01
  0.11484829E+01 -0.44110028E+01
  0.11541914E+01 -0.44108303E+01
  0.11598999E+01 -0.44105884E+01
  0.11656084E+01 -0.44102772E+01
  0.11713169E+01 -0.44098963E+01
  0.11770254E+01 -0.44094454E+01
  0.11827339E+01 -0.44089243E+01
  0.11884425E+01 -0.44083325E+01
  0.11941510E+01 -0.44076697E+01
  0.11998595E+01 -0.44069354E+01
  0.12055680E+01 -0.44061293E+01
  0.12112765E+01 -0.44052509E+01
  0.12169850E+01 -0.44042997E+01
  0.12226935E+01 -0.44032754E+01
  0.12284020E+01 -0.44021776E+01
  0.12341105E+01 -0.44010057E+01
  0.12398191E+01 -0.43997596E+01
  0.12455276E+01 -0.43984388E+01
  0.12512361E+01 -0.43970430E+01
  0.12569446E+01 -0.43955720E+01
  0.12626531E+01 -0.43940255E+01
  0.12683616E+01 -0.43924034E+01
  0.12740701E+01 -0.43907055E+01
  0.12797786E+01 -0.43889316E+01
  0.12854871E+01 -0.43870817E+01
  0.12911957E+01 -0.43851558E+01
  0.12969042E+01 -0.43831538E+01
  0.13026127E+01 -0.43810757E+01
  0.13083212E+01 -0.43789216E+01
  0.13140297E+01 -0.43766915E+01
  0.13197382E+01 -0.43743854E+01
  0.13254467E+01 -0.43720033E+01
  0.13311552E+01 -0.43695454E+01
  0.13368637E+01 -0.43670115E+01
  0.13425722E+01 -0.43644018E+01
  0.13482808E+01 -0.43617161E+01
  0.13539893E+01 -0.43589544E+01
  0.13596978E+01 -0.43561166E+01
  0.13654063E+01 -0.43532025E+01
  0.13711148E+01 -0.43502119E+01
  0.13768233E+01 -0.43471446E+01
  0.13825318E+01 -0.43440002E+01
  0.13882403E+01 -0.43407785E+01
  0.13939488E+01 -0.43374788E+01
  0.13996574E+01 -0.43341009E+01
  0.14053659E+01 -0.43306442E+01
  0.14110744E+01 -0.43271081E+01
  0.14167829E+01 -0.43234920E+01
  0.14224914E+01 -0.43197954E+01
  0.14281999E+01 -0.43160176E+01
  0.14339084E+01 -0.43121580E+01
  0.14396169E+01 -0.43082160E+01
  0.14453254E+01 -0.43041909E+01
  0.14510339E+01 -0.43000823E+01
  0.14567425E+01 -0.42958896E+01
  0.14624510E+01 -0.42916125E+01
  0.14681595E+01 -0.42872506E+01
  0.14738680E+01 -0.42828037E+01
  0.14795765E+01 -0.42782718E+01
  0.14852850E+01 -0.42736550E+01
  0.14909935E+01 -0.42689536E+01
  0.14967020E+01 -0.42641681E+01
  0.15024105E+01 -0.42592993E+01
  0.15081191E+01 -0.42543481E+01
  0.15138276E+01 -0.42493159E+01
  0.15195361E+01 -0.42442041E+01
  0.15252446E+01 -0.42390148E+01
  0.15309531E+01 -0.42337501E+01
  0.15366616E+01 -0.42284127E+01
  0.15423701E+01 -0.42230056E+01
  0.15480786E+01 -0.42175322E+01
  0.15537871E+01 -0.42119963E+01
  0.15594956E+01 -0.42064023E+01
  0.15652042E+01 -0.42007547E+01
  0.15709127E+01 -0.41950588E+01
  0.15766212E+01 -0.41893203E+01
  0.15823297E+01 -0.41835452E+01
  0.15880382E+01 -0.41832505E+01
  0.15937467E+01 -0.41876087E+01
  0.15994552E+01 -0.41918561E+01
  0.16051637E+01 -0.41959901E+01
  0.16108722E+01 -0.42000086E+01
  0.16165808E+01 -0.42039091E+01
  0.16222893E+01 -0.42076895E+01
  0.16279978E+01 -0.42113477E+01
  0.16337063E+01 -0.42148817E+01
  0.16394148E+01 -0.42182897E+01
  0.16451233E+01 -0.42215701E+01
  0.16508318E+01 -0.42247214E+01
  0.16565403E+01 -0.42277423E+01
  0.16622488E+01 -0.42306316E+01
  0.16679574E+01 -0.42333885E+01
  0.16736659E+01 -0.42360123E+01
  0.16793744E+01 -0.42385024E+01
  0.16850829E+01 -0.42408585E+01
  0.16907914E+01 -0.42430806E+01
  0.16964999E+01 -0.42451687E+01
  0.17022084E+01 -0.42471231E+01
  0.17079169E+01 -0.42489442E+01
  0.17136254E+01 -0.42506325E+01
  0.17193339E+01 -0.42521887E+01
  0.17250425E+01 -0.42536138E+01
  0.17307510E+01 -0.42549086E+01
  0.17364595E+01 -0.42560742E+01
  0.17421680E+01 -0.42571117E+01
  0.17478765E+01 -0.42580221E+01
  0.17535850E+01 -0.42588066E+01
  0.17592935E+01 -0.42594664E+01
  0.17650020E+01 -0.42600025E+01
  0.17707105E+01 -0.42604161E+01
  0.17764191E+01 -0.42607082E+01
  0.17821276E+01 -0.42608796E+01
  0.17878361E+01 -0.42609313E+01
  0.17935446E+01 -0.42608641E+01
  0.17992284E+01 -0.42606794E+01
  0.18049122E+01 -0.42603776E+01
  0.18105960E+01 -0.42599590E+01
  0.18162798E+01 -0.42594239E+01
  0.18219636E+01 -0.42587723E+01
  0.18276474E+01 -0.42580043E+01
  0.18333312E+01 -0.42571197E+01
  0.18390150E+01 -0.42561183E+01
  0.18446988E+01 -0.42549997E+01
  0.18503826E+01 -0.42537633E+01
  0.18560664E+01 -0.42524086E+01
  0.18617502E+01 -0.42509350E+01
  0.18674340E+01 -0.42493417E+01
  0.18731178E+01 -0.42476278E+01
  0.18788016E+01 -0.42457925E+01
  0.18844854E+01 -0.42438350E+01
  0.18901692E+01 -0.42417544E+01
  0.18958530E+01 -0.42395496E+01
  0.19015368E+01 -0.42372199E+01
  0.19072206E+01 -0.42347644E+01
  0.19129044E+01 -0.42321823E+01
  0.19185881E+01 -0.42294727E+01
  0.19242719E+01 -0.42266349E+01
  0.19299557E+01 -0.42236684E+01
  0.19356395E+01 -0.42205724E+01
  0.19413233E+01 -0.42173466E+01
  0.19470071E+01 -0.42139906E+01
  0.19526909E+01 -0.42105041E+01
  0.19583747E+01 -0.42068868E+01
  0.19640585E+01 -0.42031387E+01
  0.19697423E+01 -0.41992597E+01
  0.19754261E+01 -0.41952501E+01
  0.19811099E+01 -0.41911101E+01
  0.19867937E+01 -0.41868399E+01
  0.19924775E+01 -0.41824399E+01
  0.19981613E+01 -0.41779108E+01
  0.20038451E+01 -0.41732530E+01
  0.20095289E+01 -0.41684672E+01
  0.20152127E+01 -0.41635542E+01
  0.20208965E+01 -0.41585148E+01
  0.20265803E+01 -0.41533498E+01
  0.20322641E+01 -0.41480601E+01
  0.20379479E+01 -0.41426466E+01
  0.20436317E+01 -0.41371104E+01
  0.20493155E+01 -0.41314522E+01
  0.20549993E+01 -0.41256732E+01
  0.20606831E+01 -0.41197742E+01
  0.20663669E+01 -0.41137562E+01
  0.20720507E+01 -0.41076200E+01
  0.20777345E+01 -0.41013665E+01
  0.20834183E+01 -0.40949965E+01
  0.20891021E+01 -0.40885107E+01
  0.20947859E+01 -0.40819097E+01
  0.21004697E+01 -0.40751941E+01
  0.21061535E+01 -0.40683644E+01
  0.21118373E+01 -0.40614210E+01
  0.21175211E+01 -0.40543643E+01
  0.21232049E+01 -0.40471943E+01
  0.21288887E+01 -0.40403431E+01
  0.21345725E+01 -0.40361698E+01
  0.21402563E+01 -0.40319083E+01
  0.21459401E+01 -0.40275629E+01
  0.21516239E+01 -0.40231374E+01
  0.21573077E+01 -0.40186350E+01
  0.21629915E+01 -0.40140581E+01
  0.21686753E+01 -0.40094086E+01
  0.21743591E+01 -0.40046876E+01
  0.21800429E+01 -0.39998958E+01
  0.21857267E+01 -0.39950330E+01
  0.21914105E+01 -0.39900987E+01
  0.21970943E+01 -0.39850919E+01
  0.22027781E+01 -0.39800109E+01
  0.22084619E+01 -0.39748541E+01
  0.22141457E+01 -0.39696189E+01
  0.22198295E+01 -0.39643030E+01
  0.22255133E+01 -0.39589035E+01
  0.22311971E+01 -0.39534176E+01
  0.22368809E+01 -0.39478421E+01
  0.22425647E+01 -0.39421741E+01
  0.22482485E+01 -0.39364103E+01
  0.22539323E+01 -0.39305479E+01
  0.22596161E+01 -0.39245839E+01
  0.22652999E+01 -0.39185155E+01
  0.22709837E+01 -0.39123402E+01
  0.22766674E+01 -0.39060557E+01
  0.22823512E+01 -0.38996599E+01
  0.22880350E+01 -0.38931512E+01
  0.22937188E+01 -0.38865280E+01
  0.22994026E+01 -0.38797894E+01
  0.23050864E+01 -0.38729344E+01
  0.23107702E+01 -0.38659628E+01
  0.23164540E+01 -0.38588746E+01
  0.23221378E+01 -0.38516700E+01
  0.23278216E+01 -0.38443497E+01
  0.23335054E+01 -0.38369147E+01
  0.23391892E+01 -0.38293664E+01
  0.23448730E+01 -0.38217064E+01
  0.23505568E+01 -0.38139366E+01
  0.23562406E+01 -0.38060593E+01
  0.23619244E+01 -0.37980768E+01
  0.23676082E+01 -0.37899920E+01
  0.23732920E+01 -0.37818075E+01
  0.23789758E+01 -0.37735265E+01
  0.23846596E+01 -0.37651522E+01
  0.23903434E+01 -0.37566879E+01
  0.23960272E+01 -0.37481369E+01
  0.24017110E+01 -0.37395029E+01
  0.24073948E+01 -0.37307893E+01
  0.24130786E+01 -0.37219998E+01
  0.24187624E+01 -0.37131381E+01
  0.24244462E+01 -0.37042077E+01
  0.24301300E+01 -0.36952125E+01
  0.24358138E+01 -0.36861560E+01
  0.24414976E+01 -0.36770419E+01
  0.24471814E+01 -0.36678740E+01
  0.24528652E+01 -0.36586557E+01
  0.24585490E+01 -0.36493909E+01
  0.24642328E+01 -0.36400832E+01
  0.24699166E+01 -0.36307362E+01
  0.24756004E+01 -0.36213535E+01
  0.24812842E+01 -0.36119389E+01
  0.24869680E+01 -0.36024961E+01
  0.24926518E+01 -0.35930288E+01
  0.24983356E+01 -0.35835407E+01
  0.25040194E+01 -0.35740358E+01
  0.25097032E+01 -0.35645180E+01
  0.25153870E+01 -0.35549912E+01
  0.25210708E+01 -0.35454594E+01
  0.25267546E+01 -0.35359268E+01
  0.25324384E+01 -0.35263976E+01
  0.25381222E+01 -0.35168761E+01
  0.25438060E+01 -0.35073665E+01
  0.25494898E+01 -0.34978733E+01
  0.25551736E+01 -0.34884009E+01
  0.25608574E+01 -0.34789538E+01
  0.25665412E+01 -0.34695365E+01
  0.25722250E+01 -0.34601534E+01
  0.25779088E+01 -0.34508089E+01
  0.25835926E+01 -0.34415074E+01
  0.25892764E+01 -0.34322532E+01
  0.25949602E+01 -0.34230504E+01
  0.26006440E+01 -0.34139031E+01
  0.26063278E+01 -0.34048150E+01
  0.26120116E+01 -0.33957897E+01
  0.26176954E+01 -0.33868306E+01
  0.26233792E+01 -0.33779409E+01
  0.26290630E+01 -0.33691233E+01
  0.26347468E+01 -0.33603803E+01
  0.26404305E+01 -0.33517143E+01
  0.26461143E+01 -0.33431271E+01
  0.26517981E+01 -0.33346202E+01
  0.26574819E+01 -0.33261950E+01
  0.26631657E+01 -0.33178524E+01
  0.26688495E+01 -0.33095932E+01
  0.26745333E+01 -0.33014177E+01
  0.26802171E+01 -0.32933261E+01
  0.26859009E+01 -0.32853183E+01
  0.26915847E+01 -0.32773943E+01
  0.26972685E+01 -0.32695537E+01
  0.27029523E+01 -0.32617960E+01
  0.27086361E+01 -0.32541207E+01
  0.27143199E+01 -0.32465275E+01
  0.27200037E+01 -0.32390158E+01
  0.27256875E+01 -0.32315854E+01
  0.27313713E+01 -0.32242359E+01
  0.27370551E+01 -0.32169675E+01
  0.27427389E+01 -0.32097801E+01
  0.27484227E+01 -0.32026743E+01
  0.27541065E+01 -0.31956506E+01
  0.27597903E+01 -0.31887100E+01
  0.27654741E+01 -0.31818539E+01
  0.27711579E+01 -0.31750837E+01
  0.27768417E+01 -0.31684015E+01
  0.27825255E+01 -0.31618096E+01
  0.27882093E+01 -0.31553105E+01
  0.27938931E+01 -0.31489072E+01
  0.27995769E+01 -0.31426030E+01
  0.28052607E+01 -0.31364015E+01
  0.28109445E+01 -0.31303066E+01
  0.28166283E+01 -0.31243222E+01
  0.28223121E+01 -0.31184528E+01
  0.28279959E+01 -0.31127028E+01
  0.28336797E+01 -0.31070768E+01
  0.28393635E+01 -0.31015793E+01
  0.28450473E+01 -0.30962150E+01
  0.28507311E+01 -0.30909886E+01
  0.28564149E+01 -0.30859044E+01
  0.28620987E+01 -0.30809668E+01
  0.28677825E+01 -0.30761797E+01
  0.28734663E+01 -0.30715468E+01
  0.28791501E+01 -0.30670715E+01
  0.28848339E+01 -0.30627566E+01
  0.28905177E+01 -0.30586044E+01
  0.28962015E+01 -0.30546168E+01
  0.29018853E+01 -0.30507948E+01
  0.29075691E+01 -0.30471390E+01
  0.29132529E+01 -0.30436492E+01
  0.29189367E+01 -0.30403245E+01
  0.29246205E+01 -0.30371634E+01
  0.29303043E+01 -0.30341636E+01
  0.29359881E+01 -0.30313223E+01
  0.29416719E+01 -0.30286358E+01
  0.29473557E+01 -0.30261001E+01
  0.29530395E+01 -0.30237106E+01
  0.29587233E+01 -0.30214623E+01
  0.29644071E+01 -0.30193497E+01
  0.29700909E+01 -0.30173674E+01
  0.29757747E+01 -0.30155094E+01
  0.29814585E+01 -0.30137699E+01
  0.29871423E+01 -0.30121432E+01
  0.29928261E+01 -0.30106234E+01
  0.29985099E+01 -0.30092051E+01
  0.30041936E+01 -0.30078830E+01
  0.30098774E+01 -0.30066522E+01
  0.30155612E+01 -0.30055081E+01
  0.30212450E+01 -0.30044467E+01
  0.30269288E+01 -0.30034642E+01
  0.30326126E+01 -0.30025575E+01
  0.30382964E+01 -0.30017240E+01
  0.30439802E+01 -0.30009614E+01
  0.30496640E+01 -0.30002679E+01
  0.30553478E+01 -0.29996421E+01
  0.30610316E+01 -0.29990831E+01
  0.30667154E+01 -0.29985903E+01
  0.30723992E+01 -0.29981632E+01
  0.30780830E+01 -0.29978017E+01
  0.30837668E+01 -0.29975056E+01
  0.30894506E+01 -0.29972752E+01
  0.30951344E+01 -0.29971105E+01
  0.31008182E+01 -0.29970117E+01
  0.31065020E+01 -0.29969787E+01
  
  0.00000000E+00 -0.28580756E+01
  0.56853293E-02 -0.28581096E+01
  0.11370659E-01 -0.28580528E+01
  0.17055988E-01 -0.28579263E+01
  0.22741317E-01 -0.28577398E+01
  0.28426647E-01 -0.28574976E+01
  0.34111976E-01 -0.28572027E+01
  0.39797305E-01 -0.28568575E+01
  0.45482635E-01 -0.28564639E+01
  0.51167964E-01 -0.28560243E+01
  0.56853293E-01 -0.28555408E+01
  0.62538623E-01 -0.28550153E+01
  0.68223952E-01 -0.28544500E+01
  0.73909281E-01 -0.28538466E+01
  0.79594611E-01 -0.28532066E+01
  0.85279940E-01 -0.28525316E+01
  0.90965269E-01 -0.28518223E+01
  0.96650599E-01 -0.28510794E+01
  0.10233593E+00 -0.28503031E+01
  0.10802126E+00 -0.28494932E+01
  0.11370659E+00 -0.28486488E+01
  0.11939192E+00 -0.28477687E+01
  0.12507725E+00 -0.28468512E+01
  0.13076257E+00 -0.28458941E+01
  0.13644790E+00 -0.28448945E+01
  0.14213323E+00 -0.28438493E+01
  0.14781856E+00 -0.28427548E+01
  0.15350389E+00 -0.28416069E+01
  0.15918922E+00 -0.28404012E+01
  0.16487455E+00 -0.28391327E+01
  0.17055988E+00 -0.28377966E+01
  0.17624521E+00 -0.28363874E+01
  0.18193054E+00 -0.28348997E+01
  0.18761587E+00 -0.28333278E+01
  0.19330120E+00 -0.28316662E+01
  0.19898653E+00 -0.28299092E+01
  0.20467186E+00 -0.28280511E+01
  0.21035719E+00 -0.28260866E+01
  0.21604251E+00 -0.28240104E+01
  0.22172784E+00 -0.28218175E+01
  0.22741317E+00 -0.28195031E+01
  0.23309850E+00 -0.28170627E+01
  0.23878383E+00 -0.28144926E+01
  0.24446916E+00 -0.28117890E+01
  0.25015449E+00 -0.28089489E+01
  0.25583982E+00 -0.28059698E+01
  0.26152515E+00 -0.28028497E+01
  0.26721048E+00 -0.27995872E+01
  0.27289581E+00 -0.27961816E+01
  0.27858114E+00 -0.27926328E+01
  0.28426647E+00 -0.28086034E+01
  0.28995180E+00 -0.28250623E+01
  0.29563712E+00 -0.28412616E+01
  0.30132245E+00 -0.28571947E+01
  0.30700778E+00 -0.28728563E+01
  0.31269311E+00 -0.28882422E+01
  0.31837844E+00 -0.29033494E+01
  0.32406377E+00 -0.29181762E+01
  0.32974910E+00 -0.29327219E+01
  0.33543443E+00 -0.29469873E+01
  0.34111976E+00 -0.29609738E+01
  0.34680509E+00 -0.29746844E+01
  0.35249042E+00 -0.29881226E+01
  0.35817575E+00 -0.30012930E+01
  0.36386108E+00 -0.30142012E+01
  0.36954641E+00 -0.30268533E+01
  0.37523174E+00 -0.30392562E+01
  0.38091706E+00 -0.30514173E+01
  0.38660239E+00 -0.30633446E+01
  0.39228772E+00 -0.30750464E+01
  0.39797305E+00 -0.30865313E+01
  0.40365838E+00 -0.30978081E+01
  0.40934371E+00 -0.31088859E+01
  0.41502904E+00 -0.31197736E+01
  0.42071437E+00 -0.31304801E+01
  0.42639970E+00 -0.31410144E+01
  0.43208503E+00 -0.31513849E+01
  0.43777036E+00 -0.31616001E+01
  0.44345569E+00 -0.31716679E+01
  0.44914102E+00 -0.31815961E+01
  0.45482635E+00 -0.31913917E+01
  0.46051168E+00 -0.32010616E+01
  0.46619700E+00 -0.32106119E+01
  0.47188233E+00 -0.32200483E+01
  0.47756766E+00 -0.32293758E+01
  0.48325299E+00 -0.32385991E+01
  0.48893832E+00 -0.32477220E+01
  0.49462365E+00 -0.32567479E+01
  0.50030898E+00 -0.32656797E+01
  0.50599431E+00 -0.32745194E+01
  0.51167964E+00 -0.32832688E+01
  0.51736497E+00 -0.32919290E+01
  0.52305030E+00 -0.33005006E+01
  0.52873563E+00 -0.33089838E+01
  0.53442096E+00 -0.33173784E+01
  0.54010629E+00 -0.33256835E+01
  0.54579162E+00 -0.33338984E+01
  0.55147694E+00 -0.33420215E+01
  0.55716227E+00 -0.33500514E+01
  0.56284760E+00 -0.33579862E+01
  0.56853293E+00 -0.33658241E+01
  0.57421826E+00 -0.33735628E+01
  0.57990359E+00 -0.33812004E+01
  0.58558892E+00 -0.33887347E+01
  0.59127425E+00 -0.33961635E+01
  0.59695958E+00 -0.34034850E+01
  0.60264491E+00 -0.34106972E+01
  0.60833024E+00 -0.34177985E+01
  0.61401557E+00 -0.34247873E+01
  0.61970090E+00 -0.34316626E+01
  0.62538623E+00 -0.34384233E+01
  0.63107156E+00 -0.34450689E+01
  0.63675688E+00 -0.34515991E+01
  0.64244221E+00 -0.34580140E+01
  0.64812754E+00 -0.34643140E+01
  0.65381287E+00 -0.34705002E+01
  0.65949820E+00 -0.34765736E+01
  0.66518353E+00 -0.34825360E+01
  0.67086886E+00 -0.34883895E+01
  0.67655419E+00 -0.34941363E+01
  0.68223952E+00 -0.34997794E+01
  0.68792485E+00 -0.35053217E+01
  0.69361018E+00 -0.35107668E+01
  0.69929551E+00 -0.35161184E+01
  0.70498084E+00 -0.35213805E+01
  0.71066617E+00 -0.35265572E+01
  0.71635149E+00 -0.35316529E+01
  0.72203682E+00 -0.35366723E+01
  0.72772215E+00 -0.35416199E+01
  0.73340748E+00 -0.35465004E+01
  0.73909281E+00 -0.35513187E+01
  0.74477814E+00 -0.35560792E+01
  0.75046347E+00 -0.35607868E+01
  0.75614880E+00 -0.35654458E+01
  0.76183413E+00 -0.35700607E+01
  0.76751946E+00 -0.35746355E+01
  0.77320479E+00 -0.35791742E+01
  0.77889012E+00 -0.35836803E+01
  0.78457545E+00 -0.35881573E+01
  0.79026078E+00 -0.35926081E+01
  0.79594611E+00 -0.35970352E+01
  0.80163143E+00 -0.36014409E+01
  0.80731676E+00 -0.36058269E+01
  0.81300209E+00 -0.36101945E+01
  0.81868742E+00 -0.36145447E+01
  0.82437275E+00 -0.36188778E+01
  0.83005808E+00 -0.36231938E+01
  0.83574341E+00 -0.36274922E+01
  0.84142874E+00 -0.36317719E+01
  0.84711407E+00 -0.36360316E+01
  0.85279940E+00 -0.36402693E+01
  0.85848473E+00 -0.36444828E+01
